@id,id,_collection,_label,Author,_century,year,Manuscript number,Title,Language,Library/Collection,City,Theme,keywords,attribution,_description,imgUrl,Bibliography
https://iiifmanifests.ifilosofia.up.pt/api/manifests/7693600c-bf77-4b79-ba8a-3b5fe086b80b.json,7693600c-bf77-4b79-ba8a-3b5fe086b80b,Text-Diagrams,Lady Fortune,"Giovanni Boccaccio, translated by Laurent de Premierfait",3rd quarter of the 15th century,15,"Add MS 35321, f. 180r","Boccaccio, Des cas de nobles hommes et femmes",French,British Library,London,Literature; Moral,"Literature,Moral",?,"Two scenes depicted: a dialogue and a battle. Boccaccio is talking to Lady Fortune, who has two faces: one looking at him and the other watching the battle that is taking place inside a walled, moated city (being seen many foot soldiers with spears, swords, bows and arrows, and crossbow). Fortune is wearing ermine-trimmed gown.",https://iiifmanifests.ifilosofia.up.pt/image-server/iiif/2/44da1790-6d53-43c2-abcf-8ec244876af3_fortuna%20duas%20caras.png,"- Laurent de Premierfait's Des cas des nobles hommes et femmes, ed. and trans. by Patricia May Gathercole, Studies in the Romance Languages and Literatures, 74 (Chapel Hill: University of North Carolina Press, 1968), p. 60.
- Patricia M. Gathercole, 'The Manuscripts of Laurent de Premierfait's 'Du Cas des Nobles' (Boccaccio's 'De Casibus Virorum Illustrium')', Italica, 32.1 (1955), 14-21 (p. 19).
- Carla Bozzolo, Manuscrits des traductions françaises d'œuvres de Boccace: XVe siècle (Padova: Editore Antenore, 1973), pp. 134-35."
https://iiifmanifests.ifilosofia.up.pt/api/manifests/d9216576-f37a-46cb-964a-8470571dc4ce.json,d9216576-f37a-46cb-964a-8470571dc4ce,Relational Schemes,Musical Tapestry,"Isidorus, Hispalensis",9th century,9,VITR/14/3,Etymologiae,Latin,Biblioteca Nacional de Espana,Toledo,Music Theory,Music Theory,"Isidorus, Hispalensis","In Isidoro's Etymologiae the first three books are dedicated to the 'seven liberal arts.' On Liber III, on Music Theory, it is common to find diagrams depicting harmonical relationships between musical notes. On this 9th century copy of Etymologiae, known as Codex Toletanus, illustrations and diagrams are rare. This particular manuscript is written in a visigothic minuscule hand, in two columns, occupying more than 160 folios and containing annotations in Arabic scripture (including the inclusion of a T-O map). In addition, many of the folios are roughly crafted parchment pieces. 
The diagram of the harmony of musical intervals occupies an entire page and was drawn in brown, yellow, red and green. It is an intricate composition of arches and vertical paths (with labels) that develops symmetrically from top to bottom. It was not, however, carefully designed: there are some errors, and visually it is extremely unbalanced. Curiously, four centuries later, the same diagram appears on another copy of the Etymologiae (manuscript 26138, from Biblioteca Nacional de Portugal), but it is radically better planned from an aesthetical point of view.",https://iiifmanifests.ifilosofia.up.pt/image-server/iiif/2/12efddde-beda-4df9-a040-ed979976f4cf_Musical%20Tapestry.jpg,"Millares Carlo, A. Los codices visigoticos de la catedral toledana: cuestiones cronologicas y de procedencias. Madrid, 1935."
https://iiifmanifests.ifilosofia.up.pt/api/manifests/026a0f6e-1236-4949-b077-6fd2be97f2a6.json,026a0f6e-1236-4949-b077-6fd2be97f2a6,Text-Diagrams,Wheel of Fortune,?,c. 1350,14,"Français 1567, f. 135r",Wheel of Fortune,French,Bibliothèque nationale de France,Paris,Ethics,Ethics,?,"Wheel of fortune symbolizing the transitory nature of everything in a person's life by the representation of the changing states of dress. Fortune holding and turning her wheel with infantile human figures: a king at the top, a child in fall (just keeping the pink garment of the previous figure), a naked child at the bottom and at risk of falling on earth, and another going up with a different garment (in color). The wheel is flanked by two trees.",https://iiifmanifests.ifilosofia.up.pt/image-server/iiif/2/7194f17a-0da5-4588-bf40-97698bcdbd1a_roda%20fortuna%20infantil.png,"- Brown, Andrea Denny, Fashioning Change. The Trope of Clothing in High – and Late – Medieval England, Columbus: Ohio State University Press, 2012."
https://iiifmanifests.ifilosofia.up.pt/api/manifests/db4352b0-ae88-4fef-bb4a-c79b1fb826cc.json,db4352b0-ae88-4fef-bb4a-c79b1fb826cc,Data (Storage / Indices / Tables / Charts),Canon tables,?,Last quarter of the 9th century to 1st quarter of the 11th century,9,"Additional 9381, f. 10",Bodmin Gospels (St Petroc Gospels),Latin and English,British Library,London,Religion,Religion,?,"Showing arcaded forms, decorated canon tables in brown and red presenting the ""Canon II in Quo III"": establishing relationships between the Gospels of Matthew, Mark and Luke, showing at a glance where each Gospel agreed with or differed from the others. The tabular format with the numbered sections was useful for reference and comparison, since the textual knowledge was ordered in order to show the parallelism between texts.",https://iiifmanifests.ifilosofia.up.pt/image-server/iiif/2/8b640295-2954-4b3b-b387-82870df93244_canon%20tables.png,"- Patrick McGurk, ‘The Disposition of Numbers in Latin Eusebian Canon Tables’, in Philologia Sacra: Biblische und patristische Studien für Hermann J. Frede und Walter Thele zu ihrem siebzigsten Geburtstag, ed. by Roger Gryson (Freiburg: Herder, 1993), pp. 242-58 (p, 254)."
https://iiifmanifests.ifilosofia.up.pt/api/manifests/0a35ff72-6718-41cf-b77d-4b9948cb3343.json,0a35ff72-6718-41cf-b77d-4b9948cb3343,Relational Schemes,Arbor consanguinitatis,Johann von Cyntholtz & Georg de Blumenthal,1516,16,,"Arbores consanguinitatis, affinitatis, cognationis spiritualis atque legalis",Latin,Bibliothèque Nationale de France,Paris,Law,Law,"Johann von Cyntholtz & Georg de Blumenthal, Arbores consanguinitatis, affinitatis, cognationis spiritualis atque legalis",,https://iiifmanifests.ifilosofia.up.pt/image-server/iiif/2/c2c523de-6023-4dd8-b655-2d1cd367bf52_arbor%20consanguinitatis.png,
https://iiifmanifests.ifilosofia.up.pt/api/manifests/dd4e6d8b-e43f-4219-bc29-56c7bf86176f.json,dd4e6d8b-e43f-4219-bc29-56c7bf86176f,Text-Diagrams,Plantain: the plant and its pharmacological properties,?,3rd quarter of the 12th century,12,"Harley 1585, ff. 16v-17","Medical miscellany of a pharmacopeial compilation, including a herbal and bestiary illustrating the pharmocopeial properties of animals",Latin,British Library,London,Botany; Medicine,"Botany,Medicine",?,"On folio 16v, a miniature of the plant “plantago” (plantain) showing the plant morphology.
On folio 17, a miniature of a man holding an axe on his right shoulder and looking at two hybrid figures, namely: a scorpion with a human face and, the other, a mix of a dragon, dog and snake. The herb plantago can be used for a variety of health issues and the miniature illustrates its use for countering poison of bites from animals.",https://iiifmanifests.ifilosofia.up.pt/image-server/iiif/2/9543c944-e61f-4755-8348-b3fc4ea9347c_plantago.png,"- Minta Collins, Medieval Herbals: The Illustrative Traditions (London: British Library, 2000), pp. 203-05, fig. 55-56."
https://iiifmanifests.ifilosofia.up.pt/api/manifests/12f4ec2a-c053-4b9c-9783-6ec786aea8b5.json,12f4ec2a-c053-4b9c-9783-6ec786aea8b5,Data (Storage / Indices / Tables / Charts),Phases of Saturn,Maria Clara Eimmart,Late 17th century,17,MdS 124l,"Plenilunium, representations of celestial phenomena",Latin,"Museo della Specola, Universitá di Bologna",Nuremberg,Astronomy,Astronomy,Maria Clara Eimmart,"From a collection of drawings of astronomical observations by Maria Clara Eimmart (daughter of Georg Eimmart, director of the Academy of Arts in Nuremberg), this sheet portraits the phases of Saturn, in a time when its rings were still a mystery for scientists, and it was made with pastel on a big blue cardboard (64x52cm). Maria Clara was trained in the arts and followed her father's passion for astronomy; using works from Galileo, Huygens, Hooke and Zahn as inspiration, she recorded her observations in numerous paintings for at least two decades.",https://iiifmanifests.ifilosofia.up.pt/image-server/iiif/2/0eeb2656-9b3b-4cf0-baca-53aff2b7df96_Phases%20of%20Saturn.jpg,"Hans Gaab. Maria Clara Eimmart. Eine Nurnberger Astronomin. In: Nadja Bennewitz, Gaby Franger: Geschichte der Frauen in Mittelfranken. Alltag, Personen und Orte. Ars vivendi, Cadolzburg 2003, S. 145–152."
https://iiifmanifests.ifilosofia.up.pt/api/manifests/de5fa393-bdd6-419c-9384-85bec2d5c325.json,de5fa393-bdd6-419c-9384-85bec2d5c325,Relational Schemes,Genealogy of Philosophy,Alcuinus Flaccus Albinus,9th century,9,Ms.404 (386),Manuscrits de la Bibliothèque de Valenciennes. « Incipit liber Ysidori de rethorica et dialectica. — Rethorica est bene dicendi scientia... »,Latin,Bibliothèque nationale de France,?,Philosophy,Philosophy,Alcuinus Flaccus Albinus,"From folio 50v to folio 60v, 18 diagrams illustrate short texts about rethoric, dialectic and the different parts of Philosophy. The divisions of Philosophy are preceded by a short version in Greek and Latin of 'AVSONII SEPTEM SAPIENTUM SENTENTIAE' (where Anacharsis is replaced by Thales). These diagrams, made by the same hand, are part of Alcuin's 'Disputatio de rethorica et de virtutibus', one of the works in this composite codex. They are all branching diagrams, normally displaying divisions and sub-divisions of subjects, unadorned and presented as visual central pieces of the folios. In this particular diagram, drawn with black ink and painted in shades of yellow, orange and purple on folio 57v, the composition refers to theoretical philosophy's division in three parts: 'theologica', 'mathematica' and 'phisica/naturalis'; and the subdivision of 'mathematica' in four parts: 'geometrica', 'arithmetica', 'astronomica' and 'musica'.",https://iiifmanifests.ifilosofia.up.pt/image-server/iiif/2/a522193e-13bc-4788-9a7f-29f3712e7e54_Genealogy%20of%20Philosophy.jpeg,"Alberi, M. (2001). ""The Better Paths of Wisdom"": Alcuin's Monastic ""True Philosophy"" and the Worldly Court. Speculum, 76(4), 896-910. doi:10.2307/2903614
Calboli Montefusco, L. 'Un Catechismo Retorico dell'Alto Medioevo: la Disputatio de Rhetorica et de Virtutibus di Alcuino.' In Ars – Techne: Il Manuale Tecnico Nelle Civilta Greca e Romana. Collana del Dipartimento di Scienze dell'Antichita Sez. filologica 2, edited by M. S. Celentano, 127-144, Chieti, 2003."
https://iiifmanifests.ifilosofia.up.pt/api/manifests/1d57a304-c494-43b2-933f-ca0c5af2c811.json,1d57a304-c494-43b2-933f-ca0c5af2c811,Data (Storage / Indices / Tables / Charts),Planetary Courses,Abbo Floriacensis,Late 12th century,12,W.73,Compendium of computistical texts,Latin,Walters Art Museum,? England,Cosmography,Cosmography,Unknown,"This diagram is part of a nine-folio manuscript (15,5cm x 26,7cm) which contains a collection of twenty cosmographical diagrams, in the form of a scientific compendium. Manuscripts such as this were used in monastic schools as textbooks throughout the Carolingian period and generally contained the works of Isidore and Bede – from the end of the first millennium, Abbo of Fleury became the reference for computus' copies in northern France and England. 
The Planetary Courses diagram, on the lower part of folio 5v, is a coordinate grid inside a square (this diagram can be found in similar works, but mostly as a horizontal rectangle), depicting the courses (or paths) each of the seven stelar objects known at the time did through the zodiac. Axis x (on top): Aries, Taurus, Gemini, Cancer, Leo, Virgo, Libra, Scorpio, Sagittarius, Capricornus, Aquarius and Pisces; axis y: Luna, Iuppiter, Mars, Saturn, Sol, Mercurius and Venus. Besides planets' courses, the diagram indicates distances in tones and semi-tones and it also contains a note revealing the distance of 125000 stadia between the Moon and the Earth.
The diagram does not contain a direct relationship to distances and no scale is used; it gives, however, the notion that planets move independently and at different velocities. ",https://iiifmanifests.ifilosofia.up.pt/image-server/iiif/2/b3dd308e-4fca-41b2-a377-5714c5f077b3_Planetary%20Cycles.jpg,"Splendor in Books. Grolier Club, New York; The Walters Art Gallery, Baltimore. 1977-1978.
Illuminated Manuscripts: Masterpieces in Miniature. The Walters Art Gallery, Baltimore. 1984-1985.
Text and Image: Medieval Book Illustration. The Walters Art Gallery, Baltimore. 1986.
Heavenly Bodies. The Walters Art Gallery, Baltimore. 1988.
"
https://iiifmanifests.ifilosofia.up.pt/api/manifests/deef716a-ee47-43ec-99f9-f37c21389082.json,deef716a-ee47-43ec-99f9-f37c21389082,Relational Schemes,Articles of Faith,?,c. 13th or 14th century,13,Beinecke MS 416,"Speculum theologiae, etc.",Latin,Yale University Library,"Kamp-Lintfort, Germany",Theology,Theology,John of Metz,"Manuscript composed of full-page diagrams on moral and theological themes, related to the works of John of Metz. On folio 2r there is a Table of the Twelve Articles of Faith, that visually demonstrates the concordance between the 12 Apostles (to the right), the apostles' Creed (the Christian Truth fundamentals, in the centre) and 12 Old-Testament Prophets (to the left). The diagram presents the information in a tabular form, with oblique labels connecting the three rows, presenting parts of the Creed (on the apostles' side) and Prophesies (on the prophets side), making the whole composition look more like a tree with orthogonal branches. Lacking decoration, usual in other copies, the diagram nevertheless transforms a simple correlation of elements into a narrative and into a 'space of memory,' adding to the mnemonic character of such depictions.",https://iiifmanifests.ifilosofia.up.pt/image-server/iiif/2/3af25615-6dc0-453d-a8f9-92fae5e41a71_Articles%20of%20Faith.jpg,"G. Ladner, 'Medieval and Modern Understanding of Symbolism:  A Comparison', Speculum 54 (1979)."
https://iiifmanifests.ifilosofia.up.pt/api/manifests/22f2a59f-9fb3-41d5-97f8-d7185b5f50dd.json,22f2a59f-9fb3-41d5-97f8-d7185b5f50dd,Knowledge-Experience Simulations,Celestial Magnitudes,Andreas Cellarius,1660,17,18,Corporum Coelestium Magnitudines,Latin,"Stanford University Libraries, The Barry Lawrence Ruderman Map Collection
City
",Amsterdam,Cartography and Cosmography,Cartography and Cosmography,Andreas Cellarius,"This diagram is part of the Atlas Harmonia Macrocosmica, published and reprinted between 1660 and 1708. It is a hand painted double-folio celestial map of the magnitude of astral bodies, printed from a metal plate, sized 400x336mm. The diagram superimposes celestial bodies in order of grandness (the smaller one in the front and the bigger in the back), so the reader can see the comparative sizes of body masses (in different colours to ease visual distinctions). The smaller sphere/body is Mercury, followed by Earth, Mars and so on, ending with the Sun's sphere. Sizes are presented in a central bar scale, using the Earth's diameter as reference (for example: I diameter Terrae; II diameter Terrea, etc), ending with a notation of 9000 Miliaria Germanica, just before the sun’s circumference ends, at 9450 miliaria.",https://iiifmanifests.ifilosofia.up.pt/image-server/iiif/2/d19cc607-fe5e-4307-aa03-852a5c54bdbb_Celestial%20Magnitudes.jpg,"Railing, Patricia & WALLIS, CAROLINE. (2008). HARMONIA MACROCOSMICA BY ANDREAS CELLARIUS AND ROBERT VAN GENT (ED). The Art Book. 15. 48 - 50. 10.1111/j.1467-8357.2008.00952.x. 
Van Gent, Robert H. (2006), Andreas Cellarius, Harmonia Macrocosmica of 1660, TASCHEN, ISBN 978-3-8228-5290-3.
"
https://iiifmanifests.ifilosofia.up.pt/api/manifests/df882a2d-cb63-4939-85ef-b8863844a6e6.json,df882a2d-cb63-4939-85ef-b8863844a6e6,#N/A,Gnomon,Martianus Capella,9th century,9,VLF 48,De Nuptiis Philologiae et Mercurio Libb. IX,Latin,Leiden University Libraries,Auxerre,Astronomy,Astronomy,Martianus Capella,"The book IX of this copy of the encyclopaedic work of Capella ends with additional diagrams based on book VI (geometry) and VIII (astronomy), which indicates the interconnection of all disciplines within the liberal arts and the fact that this work was a major didactic reference for centuries. On folio 92r, there is a gnomon circular diagram, in the centre of the folio, surrounded by smaller drawings of geometrical figures with their corresponding nomenclature. The circular diagram is composed of four concentric circles with a gnomon in the centre (horizontal, to the left) extending only to the first two circles: a) first smaller circle: circum summitatem stili; b) second circle: umbra ex medietatem stili / circum umbra / umbra metitur istum sexies; c) third circle: istum duo decies / istum decies octies; d) fourth circle: istum dicies quarter. These labels around the circle indicate a relationship to the annotations by Iohannis Scotii to Capella's work, who tried to explain, in a very close wording, how this tool could be used to find the hours of daylight throughout the year, using shadow measurements.",https://iiifmanifests.ifilosofia.up.pt/image-server/iiif/2/b9107fbf-0a83-4d54-9127-058d340efe82_Gnomon.jpg,"Martianus Capella and the Seven Liberal Arts, Vol. 1: The Quadrivium of Martianus Capella: Latin Traditions in the Mathematical Sciences, 50 B.C.-A.D. 1250
B. Ferre, Martianus Capella. Les noces de Philologie et de Mercure. Livre VI: la geometrie, Paris: Les Belles Lettres, 2007
"
https://iiifmanifests.ifilosofia.up.pt/api/manifests/2ef46b43-7fb3-4ce9-99b1-b793d6c5e0ab.json,2ef46b43-7fb3-4ce9-99b1-b793d6c5e0ab,Text-Diagrams,Surgical Tools,Albucasis,"14th century, middle",14,"MS. Rawl. C. 328, f. 046v-047r",Cirurgia,Latin,Bodleian Library,Oxford,Medicine,Medicine,"Albucasis (Abu al-Qasim Khalaf ibn ‘Abbas al-Zahrawi), Cirurgia","Medieval medical instruments were made out of various materials, such as brass, bronze, copper, iron, lead, steel, tin, silver, gold, wood, ivory, bone, and they included scalpels, probes, sounds, dilators, mallets, trephines, hooks, catheters, chisels, saws, clamps, forceps, cups, bowls, cauteries, the mohel’s knife, and others. Instruments had a variety of shapes and sizes, depending on the specific medical procedure to be performed, as repair from hemorrhoid, cancer, cataract, nasal polyp, bladder stone, tooth extraction, amputation, etc.
Abulcasis, a Muslim physician, was considered the greatest surgeon of the Middle Ages. These folios show textual imagery of the surgical instruments’s form and function, with several illustrations of surgical tools for incising and perforating. Given that surgery is a medical treatment through instrumental intervention in the patient's body, which involves the physician first entering the body (for repairing or removing something), these surgical instruments are a primary need.",https://iiifmanifests.ifilosofia.up.pt/image-server/iiif/2/21b6db88-773d-40b2-9007-cdc1cb845576_instrumentos%20cirurgia.jpg,
https://iiifmanifests.ifilosofia.up.pt/api/manifests/e0e0263a-7572-450d-8f30-98e2b62fd3b1.json,e0e0263a-7572-450d-8f30-98e2b62fd3b1,Data (Storage / Indices / Tables / Charts),Cantino Planisphere,?,1502,16,C.G.A.2,Cantino Planisphere,Portuguese,"Biblioteca estense universitaria, Modena",Lisbon,Cartography,Cartography,?,"This map is the oldest surviving nautical chart picturing the recently discovered Brazilian coast, produced in Portugal but taken to Italy by Alberto Cantino (for the duque of Ferrara) in 1502. It is a very large map (over 2 meters long), hand drawn, coloured and full of details (geological and geographical, fauna and flora included) of the Portuguese recent discoveries (Brazil had been reached in 1500) and established positions in Africa and in the East. It is more a work of art and a political affirmation, rather than a useful cartographical instrument: labels across the planisphere reveal historical details, small flags identify Portuguese settlements and other kingdoms', a blue line depicts the artificial division of the known world between Spain and Portugal (established in the Tordesillas treatise, 1494). It is most likely a copy based on the Royal Pattern (featured on the walls of colonial administrative offices, in Lisbon), and it includes wind roses and their loxodromic lines.",https://iiifmanifests.ifilosofia.up.pt/image-server/iiif/2/3962634d-ce2f-4e19-a3c7-283c85f55d23_Cantino%20Planisphere.jpg,"LEITE, Duarte. O mais antigo mapa do Brasil. In: DIAS, Carlos Malheiros (coord.). Historia da Colonizacao Portuguesa do Brasil (v. 2). Porto: Litografia Nacional, 1923. p. 223-281.
"
https://iiifmanifests.ifilosofia.up.pt/api/manifests/369ea3d3-7771-4eda-a1e4-a07310a2810b.json,369ea3d3-7771-4eda-a1e4-a07310a2810b,Demonstrative Graphics,Musical Beast,Boethius,12th century,12,MSR-05,De Musica,Latin,"Alexander Turnbull Library, Wellington, New Zealand",Canterbury ?,Music Theory,Music Theory,?,"Full page illustration from a vellum manuscript of Boethius 'De Musica', sized 211x144mm. It represents the mathematical ratios in music, or musical proportions, as the body of a zoomorphic beast figure, resembling a dragon. Its colour scheme includes two shades of yellow and green for the arches that display the genres and tones and red to highlight the linear musical scale in the middle of the composition, it illustrates the musical intervals between each alphabetical notation: G K N A F H D L B M E C. It is written in what seems a protogothic script of romanesque style. 
This kind of diagrammatical visual communication strategy was and continued to be used for many centuries in musical treatizes. In De institutione Musica, Boethius combines the Pythagorian view of the relationship between music and mathmatics, with the Platonic belief of a connection between music and society, conceived as part of the instroduction movement of the quadrivium as the main educational paradigm of the time.
",https://iiifmanifests.ifilosofia.up.pt/image-server/iiif/2/f99de61e-d930-49e8-ab13-846c78a545ab_Musical%20Beast.jpg,"Medieval & Renaissance manuscripts in New Zealand collections, Margaret M Manion, Vera F. Vines and Christopher de Hamel, Melbourne, London, New York: Thames and Hudson, 1989."
https://iiifmanifests.ifilosofia.up.pt/api/manifests/e2c5ac4a-394c-4c05-860a-1584250be7c9.json,e2c5ac4a-394c-4c05-860a-1584250be7c9,Knowledge-Experience Simulations,Five Circles,Isidorus Hispalensis,760-780,8,Cod. Sang. 238,De natura rerum,Latin,"St. Gallen, Stiftsbibliothek","St. Gall, Switzerland",Natural Philosophy,Natural Philosophy,Isidorus Hispalensis,"This diagram illustrates chapter X: De quinque circulis mundi. It consists of five superimposed rings painted in red, yellow and green, placed horizontally so that one always touches the two following rings. It is a total abstraction of the concept of the five climate zones of the Earth, as conceived since Antiquity, but it is also an intuitive from of the idea of successive changes in weather as one progresses north or south. This diagram is also one of the few examples in medieval manuscripts to make no use of words or signs.",https://iiifmanifests.ifilosofia.up.pt/image-server/iiif/2/4a590e23-d130-490d-ad0c-7845a0d72f76_Five%20Circles.jpg,"Bianca Kuhnel, The End of Time in the Order of Things, S. 125, 128, 130f., 208, Abb. 41.
Bernhard Bischoff, Die europäische Verbreitung der Werke Isidors von Sevilla, in: Mittelalterliche Studien I, Stuttgart 1966, S. 171-194, bes. 185."
https://iiifmanifests.ifilosofia.up.pt/api/manifests/3e32edf9-545b-4e38-9b84-ac18fdbdaab5.json,3e32edf9-545b-4e38-9b84-ac18fdbdaab5,Knowledge-Experience Simulations,T-O Map,Beatus Liebanensis,1047,11,VITR/14/2,[In Apocalipsin.] Beato de Liebana: codice de Fernando I y Dna. Sancha,Latin,Biblioteca Nacional de Espana,San Isidoro de Leon,Encyclopaedia,Encyclopaedia,Facundo (scribe),"Produced for the kings of Castilla y Leon, this codex is a copy of the Comentarios al Apocalipsis of the monk Beatus Leibanensis, originally written by the end of the 8th century. Beatus encyclopaedical work collects commentaries from various authors on the theme of end of the world, popular even before Christ's era. The world map, or circle of the Lands, is located after f. 63, inside 'De ecclesia et sinagoga' (f. 58-77v); it occupies two facing sheets and is decorated with vibrant colours (dark blue, red, black, yellow) and labelled in light brown in a visigothic hand. The drawing style is Mozarabic with Romanesque influence. Such as in other TO Maps, most influenced by Isidorus and Beatus himself, the world is encircled by water and the land is divided in three main regions (Asia, Europe and Africa), Adam and Eve are depicted in the East, between the Holy Land and India; there are also depictions of the 12 Winds, the Mediterranean Sea and main rivers, as well as small icons and written labels for geological features and cities.",https://iiifmanifests.ifilosofia.up.pt/image-server/iiif/2/39f9e052-3ec2-4e77-b9b7-c0ce4dd6f8e1_T-O%20Map.jpg,"Mundo, A.M. y Sanchez Mariana, M. El comentario de Beato al Apocalipsis: Catalogo de los codices. Madrid, 1976.
Suarez Gonzalez, Ana. El Beato del Archivo Historico Provincial de Zamora, Hispania Sacra, LV (2003), 112 p. 433-437."
https://iiifmanifests.ifilosofia.up.pt/api/manifests/e32c1995-c905-46cb-983f-d0a68d22c3ae.json,e32c1995-c905-46cb-983f-d0a68d22c3ae,Demonstrative Graphics,Arrest of Christ,?,"last quarter of the 15th century, or 1st quarter of the 16th century",15,"Harley 1892, f. 47",Psalter,Latin,British Library,London,Religion,Religion,?,"Jesus being arrested by the soldiers and guards, having been cut off an ear to who tried to stop them, and Judas leaving the scene grabbing a purse (a reference to the thirty silver coins).
Miniature with a full border including many instruments (namely hammer, nails, ladder, spear, sponge...) and scenes (namely the cock, the kiss of Judas...) from the Passion.",https://iiifmanifests.ifilosofia.up.pt/image-server/iiif/2/b0a73e0b-50c4-4bb6-81c6-e5a4849347ef_cristo%20preso.png,"- Walter de Gray Birch and Henry Jenner, Early Drawings and Illuminations: An Introduction to the Study of Illustrated Manuscripts (London: Bagster and Sons, 1879)."
https://iiifmanifests.ifilosofia.up.pt/api/manifests/45dab5a6-ff39-40b4-9e0f-1e12d58b1823.json,45dab5a6-ff39-40b4-9e0f-1e12d58b1823,Relational Schemes,Consanguinity Pyramid,"Isidorus, Hispalensis",13th century,13,26138,Etymologiae,Latin,Biblioteca Nacional de Portugal,?,Geneology,Geneology,?,"Agnates and cognates charts are common in Isidoro's Etymologiae and can generally be found close to consanguinity charts (inside Christ’s body figure) in the form of successive relationships to up to a sixth degree, located at the end of Liber VIII. In this copy, apart from these, there is another diagram of consanguinity, but it presents family membership in the form of a pyramid outlined by the bodies of two interlaced dragons, with arches inside, creating information niches, distributed in five levels.
Father and Mother are outside of the pyramid (to the left) and Son/Daughter are too (to the right); they are the central references for the generation scale that lies beneath. The top level contains direct relationships of parents and their children: grandparents, brothers and grandchildren. The second level beneath contains niches (in ascendant number as one descends the pyramid) for great-grand-parents and maternal/paternal uncles/aunts. The third level is highlighted using a light blue rectangle containing additional notes; and then there are two more levels (six in total), ending with seven niches for great-great-grandparents/grandsons and equivalent uncles and cousins.
",https://iiifmanifests.ifilosofia.up.pt/image-server/iiif/2/4feaaea5-6ae4-4094-b931-233ae19dde7b_Consanguinity%20Pyramid.jpg,"Barney, Stephen A. The Etymologies of Isidore of Seville. Cambridge University Press, 2010.
Leech, L. (2020, June 15). Etymologiae. Ancient History Encyclopedia. Retrieved from https://www.ancient.eu/Etymologiae/
"
https://iiifmanifests.ifilosofia.up.pt/api/manifests/e3cf3273-2b88-4ee9-bdcc-264c2321b145.json,e3cf3273-2b88-4ee9-bdcc-264c2321b145,Knowledge-Experience Simulations,Alchemy and healing,George Ripley (?),Late 16th century-Early 17th century,16,"Add MS 5025, f. 1ar",Alchemical rolls (The Ripley Scrolls),Latin and English,British Library,London,Alchemy and healing,Alchemy and healing,George Ripley,"In the image one sees an angel addressing a human figure almost entirely lying down, with his/her head resting on an arm, on an area of grass, a figure characterized similar to a monk by the clothing (a hooded robe), and the angel is partially kneeling at his/her feet with a platter in his hands full of small unidentified objects. The human figure has one eye completely closed and the other open. Right below one sees the same human figure and the angel again, but now the person has both eyes open and the angel has a heart pierced by a knife on his bloody platter, and a phrase – no longer fully legible – comes out of his mouth: “Collirio inunge oculus tuos vi videns”. The speech scroll that comes out of the angel's mouth shows that this imagery of the so-called Ripley Scrolls points out alchemy as a healing experience.",https://iiifmanifests.ifilosofia.up.pt/image-server/iiif/2/54062a3c-3fc0-4c08-b9bb-8b79cfc3d80e_anjo%20e%20monge%20cura.png,"- Stanton J. Linden, 'Reading the Ripley Scrolls: Iconographic Patterns in Renaissance Alchemy', in European Iconography, East and West: Selected Papers of the Szeged International Conference, June 9-12, 1993, ed. by György E. Szőnyi, Symbola et Emblemata: Studies in Renaissance and Baroque Symbolism, 7 (Leiden: Brill, 1996), pp. 236-49 (p. 237).
- R. Ian McCallum, 'Alchemical Scrolls Associated with George Ripley', in Mystical Metal of Gold: Essays on Alchemy and Renaissance Culture, ed. by Stanton J. Linden (Brooklyn: AMS Press, 2007), pp. 161-88 (pp. 167, 174-75, 179, 181-82, fig. 5)."
https://iiifmanifests.ifilosofia.up.pt/api/manifests/4c6cdd5e-c38f-4eee-9745-8e47c09e3bc1.json,4c6cdd5e-c38f-4eee-9745-8e47c09e3bc1,Knowledge-Experience Simulations,Philosopher's Stone,?,17th century,17,"Ferguson 6, Special Collections",Rosarium Philosophorum,Latin and German,Glasgow University Library,Glasgow,Alchemy,Alchemy,"?, Rosarium Philosophorum","Illustration from a copy of Rosarium Philosophorum, a key alchemical treatise first printed in 1550. The image shows a stone basin in a green landscape, a cloud floating above with the heads of three blond cherubs, from whose mouths come streams of a greenish-blue liquid which go into the tub, from whence it flows through a spout into a glass flask. Those streams of angelic fluids are labelled with the alchemical symbols for mercury (spiritus), sulphur (anima) and salt (corpus). These three principles are fundamental for the preparation of the “Philosopher's Stone” and the image functions as a “visual recipe” which has to be interpreted by alchemical practitioners.",https://iiifmanifests.ifilosofia.up.pt/image-server/iiif/2/ea501e64-8f4e-4d8b-8e68-9237f42e9cd9_tanque%20pedra%20filosofal.jpg,
